duracao,ciclo,faixa_etaria,cronico,composicao_titular,especialidade,uso,total_contratos,churners,churn_rate
12,1o,71+,S,com_crianca,ortopedia,nao_usou,108,51,47.2
12,1o,71+,S,com_crianca,ortopedia,usou,36,24,66.7
12,1o,71+,S,com_idoso,ortopedia,nao_usou,573,293,51.1
12,1o,71+,S,com_idoso,ortopedia,usou,186,103,55.4
12,1o,71+,S,solo,ortopedia,nao_usou,705,406,57.6
12,1o,71+,S,solo,ortopedia,usou,148,91,61.5
12,2o+,00-20,N,solo,ortopedia,nao_usou,82,44,53.7
12,2o+,21-30,N,com_ambos,ortopedia,nao_usou,127,71,55.9
12,2o+,21-30,N,com_crianca,ortopedia,nao_usou,307,178,58.0
12,2o+,21-30,N,com_idoso,ortopedia,nao_usou,429,245,57.1
12,2o+,21-30,N,solo,ortopedia,nao_usou,922,578,62.7
12,2o+,21-30,S,solo,ortopedia,nao_usou,42,25,59.5
12,2o+,31-50,N,com_ambos,ortopedia,nao_usou,1595,893,56.0
12,2o+,31-50,N,com_crianca,ortopedia,nao_usou,2196,1279,58.2
12,2o+,31-50,N,com_idoso,ortopedia,nao_usou,2437,1262,51.8
12,2o+,31-50,N,solo,ortopedia,nao_usou,2902,1756,60.5
12,2o+,31-50,S,com_ambos,ortopedia,nao_usou,279,143,51.3
12,2o+,31-50,S,com_crianca,ortopedia,nao_usou,388,211,54.4
12,2o+,31-50,S,com_idoso,ortopedia,nao_usou,422,200,47.4
12,2o+,31-50,S,solo,ortopedia,nao_usou,493,287,58.2
12,2o+,51-70,N,com_ambos,ortopedia,nao_usou,986,506,51.3
12,2o+,51-70,N,com_crianca,ortopedia,nao_usou,1180,649,55.0
12,2o+,51-70,N,com_idoso,ortopedia,nao_usou,3425,1705,49.8
12,2o+,51-70,N,solo,ortopedia,nao_usou,3244,1864,57.5
12,2o+,51-70,S,com_ambos,ortopedia,nao_usou,547,242,44.2
12,2o+,51-70,S,com_crianca,ortopedia,nao_usou,589,291,49.4
12,2o+,51-70,S,com_idoso,ortopedia,nao_usou,1916,894,46.7
12,2o+,51-70,S,solo,ortopedia,nao_usou,1903,1012,53.2
12,2o+,71+,N,com_ambos,ortopedia,nao_usou,189,95,50.3
12,2o+,71+,N,com_crianca,ortopedia,nao_usou,168,103,61.3
12,2o+,71+,N,com_idoso,ortopedia,nao_usou,1046,534,51.1
12,2o+,71+,N,solo,ortopedia,nao_usou,913,524,57.4
12,2o+,71+,S,com_ambos,ortopedia,nao_usou,154,73,47.4
12,2o+,71+,S,com_crianca,ortopedia,nao_usou,133,54,40.6
12,2o+,71+,S,com_idoso,ortopedia,nao_usou,727,344,47.3
12,2o+,71+,S,solo,ortopedia,nao_usou,651,353,54.2
12,1o,00-20,N,com_crianca,pediatria,nao_usou,38,24,63.2
12,1o,00-20,N,com_idoso,pediatria,nao_usou,44,29,65.9
12,1o,00-20,N,solo,pediatria,nao_usou,176,135,76.7
12,1o,21-30,N,com_ambos,pediatria,nao_usou,227,146,64.3
12,1o,21-30,N,com_ambos,pediatria,usou,78,52,66.7
12,1o,21-30,N,com_crianca,pediatria,nao_usou,927,642,69.3
12,1o,21-30,N,com_crianca,pediatria,usou,292,225,77.1
12,1o,21-30,N,com_idoso,pediatria,nao_usou,1045,654,62.6
12,1o,21-30,N,solo,pediatria,nao_usou,3838,2817,73.4
12,1o,21-30,S,com_idoso,pediatria,nao_usou,50,22,44.0
12,1o,21-30,S,solo,pediatria,nao_usou,96,71,74.0
12,1o,31-50,N,com_ambos,pediatria,nao_usou,2199,1320,60.0
12,1o,31-50,N,com_ambos,pediatria,usou,450,262,58.2
12,1o,31-50,N,com_crianca,pediatria,nao_usou,4503,2919,64.8
12,1o,31-50,N,com_crianca,pediatria,usou,1139,731,64.2
12,1o,31-50,N,com_idoso,pediatria,nao_usou,4330,2608,60.2
12,1o,31-50,N,solo,pediatria,nao_usou,8053,5494,68.2
12,1o,31-50,S,com_ambos,pediatria,nao_usou,301,169,56.1
12,1o,31-50,S,com_ambos,pediatria,usou,79,48,60.8
12,1o,31-50,S,com_crianca,pediatria,nao_usou,522,294,56.3
12,1o,31-50,S,com_crianca,pediatria,usou,154,90,58.4
12,1o,31-50,S,com_idoso,pediatria,nao_usou,554,307,55.4
12,1o,31-50,S,solo,pediatria,nao_usou,1022,675,66.0
12,1o,51-70,N,com_ambos,pediatria,nao_usou,1187,641,54.0
12,1o,51-70,N,com_ambos,pediatria,usou,161,85,52.8
12,1o,51-70,N,com_crianca,pediatria,nao_usou,1780,1004,56.4
12,1o,51-70,N,com_crianca,pediatria,usou,237,138,58.2
12,1o,51-70,N,com_idoso,pediatria,nao_usou,4817,2628,54.6
12,1o,51-70,N,solo,pediatria,nao_usou,6390,3873,60.6
12,1o,51-70,S,com_ambos,pediatria,nao_usou,479,250,52.2
12,1o,51-70,S,com_ambos,pediatria,usou,79,36,45.6
12,1o,51-70,S,com_crianca,pediatria,nao_usou,613,319,52.0
12,1o,51-70,S,com_crianca,pediatria,usou,120,71,59.2
12,1o,51-70,S,com_idoso,pediatria,nao_usou,2031,1067,52.5
12,1o,51-70,S,solo,pediatria,nao_usou,2631,1522,57.8
12,1o,71+,N,com_ambos,pediatria,nao_usou,236,124,52.5
12,1o,71+,N,com_crianca,pediatria,nao_usou,203,115,56.7
12,1o,71+,N,com_idoso,pediatria,nao_usou,1344,735,54.7
12,1o,71+,N,solo,pediatria,nao_usou,1361,844,62.0
12,1o,71+,S,com_ambos,pediatria,nao_usou,137,60,43.8
12,1o,71+,S,com_crianca,pediatria,nao_usou,125,65,52.0
12,1o,71+,S,com_idoso,pediatria,nao_usou,759,396,52.2
12,1o,71+,S,solo,pediatria,nao_usou,853,497,58.3
12,2o+,00-20,N,solo,pediatria,nao_usou,82,44,53.7
12,2o+,21-30,N,com_ambos,pediatria,nao_usou,127,71,55.9
12,2o+,21-30,N,com_crianca,pediatria,nao_usou,307,178,58.0
12,2o+,21-30,N,com_idoso,pediatria,nao_usou,429,245,57.1
12,2o+,21-30,N,solo,pediatria,nao_usou,922,578,62.7
12,2o+,21-30,S,solo,pediatria,nao_usou,42,25,59.5
12,2o+,31-50,N,com_ambos,pediatria,nao_usou,1595,893,56.0
12,2o+,31-50,N,com_crianca,pediatria,nao_usou,2196,1279,58.2
12,2o+,31-50,N,com_idoso,pediatria,nao_usou,2437,1262,51.8
12,2o+,31-50,N,solo,pediatria,nao_usou,2902,1756,60.5
12,2o+,31-50,S,com_ambos,pediatria,nao_usou,279,143,51.3
12,2o+,31-50,S,com_crianca,pediatria,nao_usou,388,211,54.4
12,2o+,31-50,S,com_idoso,pediatria,nao_usou,422,200,47.4
12,2o+,31-50,S,solo,pediatria,nao_usou,493,287,58.2
12,2o+,51-70,N,com_ambos,pediatria,nao_usou,986,506,51.3
12,2o+,51-70,N,com_crianca,pediatria,nao_usou,1180,649,55.0
12,2o+,51-70,N,com_idoso,pediatria,nao_usou,3425,1705,49.8
12,2o+,51-70,N,solo,pediatria,nao_usou,3244,1864,57.5
12,2o+,51-70,S,com_ambos,pediatria,nao_usou,547,242,44.2
12,2o+,51-70,S,com_crianca,pediatria,nao_usou,589,291,49.4
12,2o+,51-70,S,com_idoso,pediatria,nao_usou,1916,894,46.7
12,2o+,51-70,S,solo,pediatria,nao_usou,1903,1012,53.2
12,2o+,71+,N,com_ambos,pediatria,nao_usou,189,95,50.3
12,2o+,71+,N,com_crianca,pediatria,nao_usou,168,103,61.3
12,2o+,71+,N,com_idoso,pediatria,nao_usou,1046,534,51.1
12,2o+,71+,N,solo,pediatria,nao_usou,913,524,57.4
12,2o+,71+,S,com_ambos,pediatria,nao_usou,154,73,47.4
12,2o+,71+,S,com_crianca,pediatria,nao_usou,133,54,40.6
12,2o+,71+,S,com_idoso,pediatria,nao_usou,727,344,47.3
12,2o+,71+,S,solo,pediatria,nao_usou,651,353,54.2
12,1o,00-20,N,com_crianca,psiquiatria,nao_usou,46,33,71.7
12,1o,00-20,N,com_idoso,psiquiatria,nao_usou,46,28,60.9
12,1o,00-20,N,solo,psiquiatria,nao_usou,191,148,77.5
12,1o,21-30,N,com_ambos,psiquiatria,nao_usou,260,170,65.4
12,1o,21-30,N,com_ambos,psiquiatria,usou,45,28,62.2
12,1o,21-30,N,com_crianca,psiquiatria,nao_usou,1063,757,71.2
12,1o,21-30,N,com_crianca,psiquiatria,usou,156,110,70.5
12,1o,21-30,N,com_idoso,psiquiatria,nao_usou,809,508,62.8
12,1o,21-30,N,com_idoso,psiquiatria,usou,237,146,61.6
12,1o,21-30,N,solo,psiquiatria,nao_usou,3185,2360,74.1
12,1o,21-30,N,solo,psiquiatria,usou,655,458,69.9
12,1o,21-30,S,com_crianca,psiquiatria,nao_usou,34,23,67.6
12,1o,21-30,S,com_idoso,psiquiatria,nao_usou,37,14,37.8
12,1o,21-30,S,solo,psiquiatria,nao_usou,81,59,72.8
12,1o,31-50,N,com_ambos,psiquiatria,nao_usou,2249,1313,58.4
12,1o,31-50,N,com_ambos,psiquiatria,usou,400,269,67.3
12,1o,31-50,N,com_crianca,psiquiatria,nao_usou,5004,3230,64.5
12,1o,31-50,N,com_crianca,psiquiatria,usou,638,420,65.8
12,1o,31-50,N,com_idoso,psiquiatria,nao_usou,3538,2138,60.4
12,1o,31-50,N,com_idoso,psiquiatria,usou,796,474,59.5
12,1o,31-50,N,solo,psiquiatria,nao_usou,6874,4682,68.1
12,1o,31-50,N,solo,psiquiatria,usou,1185,816,68.9
12,1o,31-50,S,com_ambos,psiquiatria,nao_usou,321,176,54.8
12,1o,31-50,S,com_ambos,psiquiatria,usou,59,41,69.5
12,1o,31-50,S,com_crianca,psiquiatria,nao_usou,604,343,56.8
12,1o,31-50,S,com_crianca,psiquiatria,usou,72,41,56.9
12,1o,31-50,S,com_idoso,psiquiatria,nao_usou,447,246,55.0
12,1o,31-50,S,com_idoso,psiquiatria,usou,108,62,57.4
12,1o,31-50,S,solo,psiquiatria,nao_usou,861,569,66.1
12,1o,31-50,S,solo,psiquiatria,usou,161,106,65.8
12,1o,51-70,N,com_ambos,psiquiatria,nao_usou,1169,629,53.8
12,1o,51-70,N,com_ambos,psiquiatria,usou,179,97,54.2
12,1o,51-70,N,com_crianca,psiquiatria,nao_usou,1805,1019,56.5
12,1o,51-70,N,com_crianca,psiquiatria,usou,212,123,58.0
12,1o,51-70,N,com_idoso,psiquiatria,nao_usou,4183,2286,54.6
12,1o,51-70,N,com_idoso,psiquiatria,usou,635,342,53.9
12,1o,51-70,N,solo,psiquiatria,nao_usou,5707,3480,61.0
12,1o,51-70,N,solo,psiquiatria,usou,686,396,57.7
12,1o,51-70,S,com_ambos,psiquiatria,nao_usou,451,226,50.1
12,1o,51-70,S,com_ambos,psiquiatria,usou,107,60,56.1
12,1o,51-70,S,com_crianca,psiquiatria,nao_usou,611,326,53.4
12,1o,51-70,S,com_crianca,psiquiatria,usou,122,64,52.5
12,1o,51-70,S,com_idoso,psiquiatria,nao_usou,1720,884,51.4
12,1o,51-70,S,com_idoso,psiquiatria,usou,311,183,58.8
12,1o,51-70,S,solo,psiquiatria,nao_usou,2326,1349,58.0
12,1o,51-70,S,solo,psiquiatria,usou,306,174,56.9
12,1o,71+,N,com_ambos,psiquiatria,nao_usou,226,116,51.3
12,1o,71+,N,com_crianca,psiquiatria,nao_usou,203,124,61.1
12,1o,71+,N,com_idoso,psiquiatria,nao_usou,1208,657,54.4
12,1o,71+,N,com_idoso,psiquiatria,usou,137,78,56.9
12,1o,71+,N,solo,psiquiatria,nao_usou,1257,787,62.6
12,1o,71+,N,solo,psiquiatria,usou,105,57,54.3
12,1o,71+,S,com_ambos,psiquiatria,nao_usou,138,62,44.9
12,1o,71+,S,com_crianca,psiquiatria,nao_usou,119,57,47.9
12,1o,71+,S,com_idoso,psiquiatria,nao_usou,672,354,52.7
12,1o,71+,S,com_idoso,psiquiatria,usou,87,42,48.3
12,1o,71+,S,solo,psiquiatria,nao_usou,785,459,58.5
12,1o,71+,S,solo,psiquiatria,usou,68,38,55.9
12,2o+,00-20,N,solo,psiquiatria,nao_usou,82,44,53.7
12,2o+,21-30,N,com_ambos,psiquiatria,nao_usou,127,71,55.9
12,2o+,21-30,N,com_crianca,psiquiatria,nao_usou,307,178,58.0
12,2o+,21-30,N,com_idoso,psiquiatria,nao_usou,429,245,57.1
12,2o+,21-30,N,solo,psiquiatria,nao_usou,922,578,62.7
12,2o+,21-30,S,solo,psiquiatria,nao_usou,42,25,59.5
12,2o+,31-50,N,com_ambos,psiquiatria,nao_usou,1595,893,56.0
12,2o+,31-50,N,com_crianca,psiquiatria,nao_usou,2196,1279,58.2
12,2o+,31-50,N,com_idoso,psiquiatria,nao_usou,2437,1262,51.8
12,2o+,31-50,N,solo,psiquiatria,nao_usou,2902,1756,60.5
12,2o+,31-50,S,com_ambos,psiquiatria,nao_usou,279,143,51.3
12,2o+,31-50,S,com_crianca,psiquiatria,nao_usou,388,211,54.4
12,2o+,31-50,S,com_idoso,psiquiatria,nao_usou,422,200,47.4
12,2o+,31-50,S,solo,psiquiatria,nao_usou,493,287,58.2
12,2o+,51-70,N,com_ambos,psiquiatria,nao_usou,986,506,51.3
12,2o+,51-70,N,com_crianca,psiquiatria,nao_usou,1180,649,55.0
12,2o+,51-70,N,com_idoso,psiquiatria,nao_usou,3425,1705,49.8
12,2o+,51-70,N,solo,psiquiatria,nao_usou,3244,1864,57.5
12,2o+,51-70,S,com_ambos,psiquiatria,nao_usou,547,242,44.2
12,2o+,51-70,S,com_crianca,psiquiatria,nao_usou,589,291,49.4
12,2o+,51-70,S,com_idoso,psiquiatria,nao_usou,1916,894,46.7
12,2o+,51-70,S,solo,psiquiatria,nao_usou,1903,1012,53.2
12,2o+,71+,N,com_ambos,psiquiatria,nao_usou,189,95,50.3
12,2o+,71+,N,com_crianca,psiquiatria,nao_usou,168,103,61.3
12,2o+,71+,N,com_idoso,psiquiatria,nao_usou,1046,534,51.1
12,2o+,71+,N,solo,psiquiatria,nao_usou,913,524,57.4
12,2o+,71+,S,com_ambos,psiquiatria,nao_usou,154,73,47.4
12,2o+,71+,S,com_crianca,psiquiatria,nao_usou,133,54,40.6
12,2o+,71+,S,com_idoso,psiquiatria,nao_usou,727,344,47.3
12,2o+,71+,S,solo,psiquiatria,nao_usou,651,353,54.2
6,1o,00-20,N,com_crianca,CM_presencial,nao_usou,33,20,60.6
6,1o,00-20,N,com_crianca,CM_presencial,usou,90,54,60.0
6,1o,00-20,N,com_idoso,CM_presencial,usou,44,25,56.8
6,1o,00-20,N,solo,CM_presencial,nao_usou,211,138,65.4
6,1o,00-20,N,solo,CM_presencial,usou,300,199,66.3
6,1o,21-30,N,com_ambos,CM_presencial,nao_usou,50,28,56.0
6,1o,21-30,N,com_ambos,CM_presencial,usou,186,98,52.7
6,1o,21-30,N,com_crianca,CM_presencial,nao_usou,431,280,65.0
6,1o,21-30,N,com_crianca,CM_presencial,usou,920,592,64.3
6,1o,21-30,N,com_idoso,CM_presencial,nao_usou,271,154,56.8
6,1o,21-30,N,com_idoso,CM_presencial,usou,738,434,58.8
6,1o,21-30,N,solo,CM_presencial,nao_usou,2046,1323,64.7
6,1o,21-30,N,solo,CM_presencial,usou,4124,2813,68.2
6,1o,21-30,S,solo,CM_presencial,nao_usou,35,22,62.9
6,1o,21-30,S,solo,CM_presencial,usou,143,94,65.7
6,1o,31-50,N,com_ambos,CM_presencial,nao_usou,571,308,53.9
6,1o,31-50,N,com_ambos,CM_presencial,usou,1510,796,52.7
6,1o,31-50,N,com_crianca,CM_presencial,nao_usou,1797,1035,57.6
6,1o,31-50,N,com_crianca,CM_presencial,usou,4010,2332,58.2
6,1o,31-50,N,com_idoso,CM_presencial,nao_usou,1002,558,55.7
6,1o,31-50,N,com_idoso,CM_presencial,usou,2707,1456,53.8
6,1o,31-50,N,solo,CM_presencial,nao_usou,4294,2583,60.2
6,1o,31-50,N,solo,CM_presencial,usou,7892,4827,61.2
6,1o,31-50,S,com_ambos,CM_presencial,nao_usou,56,33,58.9
6,1o,31-50,S,com_ambos,CM_presencial,usou,185,89,48.1
6,1o,31-50,S,com_crianca,CM_presencial,nao_usou,147,76,51.7
6,1o,31-50,S,com_crianca,CM_presencial,usou,452,230,50.9
6,1o,31-50,S,com_idoso,CM_presencial,nao_usou,106,64,60.4
6,1o,31-50,S,com_idoso,CM_presencial,usou,310,165,53.2
6,1o,31-50,S,solo,CM_presencial,nao_usou,400,239,59.8
6,1o,31-50,S,solo,CM_presencial,usou,1017,560,55.1
6,1o,51-70,N,com_ambos,CM_presencial,nao_usou,241,122,50.6
6,1o,51-70,N,com_ambos,CM_presencial,usou,622,301,48.4
6,1o,51-70,N,com_crianca,CM_presencial,nao_usou,538,278,51.7
6,1o,51-70,N,com_crianca,CM_presencial,usou,1247,639,51.2
6,1o,51-70,N,com_idoso,CM_presencial,nao_usou,1023,492,48.1
6,1o,51-70,N,com_idoso,CM_presencial,usou,2436,1226,50.3
6,1o,51-70,N,solo,CM_presencial,nao_usou,2755,1531,55.6
6,1o,51-70,N,solo,CM_presencial,usou,5037,2714,53.9
6,1o,51-70,S,com_ambos,CM_presencial,nao_usou,49,26,53.1
6,1o,51-70,S,com_ambos,CM_presencial,usou,195,81,41.5
6,1o,51-70,S,com_crianca,CM_presencial,nao_usou,130,69,53.1
6,1o,51-70,S,com_crianca,CM_presencial,usou,377,179,47.5
6,1o,51-70,S,com_idoso,CM_presencial,nao_usou,302,152,50.3
6,1o,51-70,S,com_idoso,CM_presencial,usou,934,405,43.4
6,1o,51-70,S,solo,CM_presencial,nao_usou,786,431,54.8
6,1o,51-70,S,solo,CM_presencial,usou,1922,991,51.6
6,1o,71+,N,com_ambos,CM_presencial,usou,80,35,43.8
6,1o,71+,N,com_crianca,CM_presencial,nao_usou,51,21,41.2
6,1o,71+,N,com_crianca,CM_presencial,usou,122,64,52.5
6,1o,71+,N,com_idoso,CM_presencial,nao_usou,249,123,49.4
6,1o,71+,N,com_idoso,CM_presencial,usou,559,256,45.8
6,1o,71+,N,solo,CM_presencial,nao_usou,584,315,53.9
6,1o,71+,N,solo,CM_presencial,usou,982,491,50.0
6,1o,71+,S,com_ambos,CM_presencial,usou,33,13,39.4
6,1o,71+,S,com_crianca,CM_presencial,usou,64,32,50.0
6,1o,71+,S,com_idoso,CM_presencial,nao_usou,93,49,52.7
6,1o,71+,S,com_idoso,CM_presencial,usou,291,141,48.5
6,1o,71+,S,solo,CM_presencial,nao_usou,236,120,50.8
6,1o,71+,S,solo,CM_presencial,usou,568,287,50.5
6,2o+,00-20,N,com_crianca,CM_presencial,nao_usou,51,23,45.1
6,2o+,00-20,N,com_idoso,CM_presencial,nao_usou,31,17,54.8
6,2o+,00-20,N,solo,CM_presencial,nao_usou,191,110,57.6
6,2o+,21-30,N,com_ambos,CM_presencial,nao_usou,245,94,38.4
6,2o+,21-30,N,com_crianca,CM_presencial,nao_usou,646,345,53.4
6,2o+,21-30,N,com_idoso,CM_presencial,nao_usou,730,331,45.3
6,2o+,21-30,N,solo,CM_presencial,nao_usou,2494,1315,52.7
6,2o+,21-30,S,com_crianca,CM_presencial,nao_usou,30,12,40.0
6,2o+,21-30,S,solo,CM_presencial,nao_usou,87,48,55.2
6,2o+,31-50,N,com_ambos,CM_presencial,nao_usou,1984,880,44.4
6,2o+,31-50,N,com_crianca,CM_presencial,nao_usou,3939,1892,48.0
6,2o+,31-50,N,com_idoso,CM_presencial,nao_usou,3263,1357,41.6
6,2o+,31-50,N,solo,CM_presencial,nao_usou,6634,3299,49.7
6,2o+,31-50,S,com_ambos,CM_presencial,nao_usou,285,109,38.2
6,2o+,31-50,S,com_crianca,CM_presencial,nao_usou,547,249,45.5
6,2o+,31-50,S,com_idoso,CM_presencial,nao_usou,510,180,35.3
6,2o+,31-50,S,solo,CM_presencial,nao_usou,957,451,47.1
6,2o+,51-70,N,com_ambos,CM_presencial,nao_usou,979,396,40.4
6,2o+,51-70,N,com_crianca,CM_presencial,nao_usou,1527,633,41.5
6,2o+,51-70,N,com_idoso,CM_presencial,nao_usou,3601,1434,39.8
6,2o+,51-70,N,solo,CM_presencial,nao_usou,5427,2532,46.7
6,2o+,51-70,S,com_ambos,CM_presencial,nao_usou,429,156,36.4
6,2o+,51-70,S,com_crianca,CM_presencial,nao_usou,587,221,37.6
6,2o+,51-70,S,com_idoso,CM_presencial,nao_usou,1723,625,36.3
6,2o+,51-70,S,solo,CM_presencial,nao_usou,2419,1043,43.1
6,2o+,71+,N,com_ambos,CM_presencial,nao_usou,138,51,37.0
6,2o+,71+,N,com_crianca,CM_presencial,nao_usou,178,84,47.2
6,2o+,71+,N,com_idoso,CM_presencial,nao_usou,913,377,41.3
6,2o+,71+,N,solo,CM_presencial,nao_usou,1141,501,43.9
6,2o+,71+,S,com_ambos,CM_presencial,nao_usou,106,39,36.8
6,2o+,71+,S,com_crianca,CM_presencial,nao_usou,98,43,43.9
6,2o+,71+,S,com_idoso,CM_presencial,nao_usou,553,186,33.6
6,2o+,71+,S,solo,CM_presencial,nao_usou,727,305,42.0
6,1o,00-20,N,com_crianca,CM_tele,nao_usou,97,57,58.8
6,1o,00-20,N,com_idoso,CM_tele,nao_usou,52,32,61.5
6,1o,00-20,N,solo,CM_tele,nao_usou,435,284,65.3
6,1o,00-20,N,solo,CM_tele,usou,76,53,69.7
6,1o,21-30,N,com_ambos,CM_tele,nao_usou,162,89,54.9
6,1o,21-30,N,com_ambos,CM_tele,usou,74,37,50.0
6,1o,21-30,N,com_crianca,CM_tele,nao_usou,1006,640,63.6
6,1o,21-30,N,com_crianca,CM_tele,usou,345,232,67.2
6,1o,21-30,N,com_idoso,CM_tele,nao_usou,685,398,58.1
6,1o,21-30,N,com_idoso,CM_tele,usou,324,190,58.6
6,1o,21-30,N,solo,CM_tele,nao_usou,4261,2842,66.7
6,1o,21-30,N,solo,CM_tele,usou,1909,1294,67.8
6,1o,21-30,S,solo,CM_tele,nao_usou,113,76,67.3
6,1o,21-30,S,solo,CM_tele,usou,65,40,61.5
6,1o,31-50,N,com_ambos,CM_tele,nao_usou,1646,860,52.2
6,1o,31-50,N,com_ambos,CM_tele,usou,435,244,56.1
6,1o,31-50,N,com_crianca,CM_tele,nao_usou,4713,2720,57.7
6,1o,31-50,N,com_crianca,CM_tele,usou,1094,647,59.1
6,1o,31-50,N,com_idoso,CM_tele,nao_usou,2741,1500,54.7
6,1o,31-50,N,com_idoso,CM_tele,usou,968,514,53.1
6,1o,31-50,N,solo,CM_tele,nao_usou,9311,5587,60.0
6,1o,31-50,N,solo,CM_tele,usou,2875,1823,63.4
6,1o,31-50,S,com_ambos,CM_tele,nao_usou,188,96,51.1
6,1o,31-50,S,com_ambos,CM_tele,usou,53,26,49.1
6,1o,31-50,S,com_crianca,CM_tele,nao_usou,483,247,51.1
6,1o,31-50,S,com_crianca,CM_tele,usou,116,59,50.9
6,1o,31-50,S,com_idoso,CM_tele,nao_usou,305,163,53.4
6,1o,31-50,S,com_idoso,CM_tele,usou,111,66,59.5
6,1o,31-50,S,solo,CM_tele,nao_usou,1116,619,55.5
6,1o,31-50,S,solo,CM_tele,usou,301,180,59.8
6,1o,51-70,N,com_ambos,CM_tele,nao_usou,735,366,49.8
6,1o,51-70,N,com_ambos,CM_tele,usou,128,57,44.5
6,1o,51-70,N,com_crianca,CM_tele,nao_usou,1520,774,50.9
6,1o,51-70,N,com_crianca,CM_tele,usou,265,143,54.0
6,1o,51-70,N,com_idoso,CM_tele,nao_usou,2976,1475,49.6
6,1o,51-70,N,com_idoso,CM_tele,usou,483,243,50.3
6,1o,51-70,N,solo,CM_tele,nao_usou,6845,3698,54.0
6,1o,51-70,N,solo,CM_tele,usou,947,547,57.8
6,1o,51-70,S,com_ambos,CM_tele,nao_usou,199,94,47.2
6,1o,51-70,S,com_ambos,CM_tele,usou,45,13,28.9
6,1o,51-70,S,com_crianca,CM_tele,nao_usou,421,215,51.1
6,1o,51-70,S,com_crianca,CM_tele,usou,86,33,38.4
6,1o,51-70,S,com_idoso,CM_tele,nao_usou,1034,460,44.5
6,1o,51-70,S,com_idoso,CM_tele,usou,202,97,48.0
6,1o,51-70,S,solo,CM_tele,nao_usou,2376,1233,51.9
6,1o,51-70,S,solo,CM_tele,usou,332,189,56.9
6,1o,71+,N,com_ambos,CM_tele,nao_usou,92,41,44.6
6,1o,71+,N,com_crianca,CM_tele,nao_usou,153,77,50.3
6,1o,71+,N,com_idoso,CM_tele,nao_usou,735,342,46.5
6,1o,71+,N,com_idoso,CM_tele,usou,73,37,50.7
6,1o,71+,N,solo,CM_tele,nao_usou,1427,738,51.7
6,1o,71+,N,solo,CM_tele,usou,139,68,48.9
6,1o,71+,S,com_ambos,CM_tele,nao_usou,36,16,44.4
6,1o,71+,S,com_crianca,CM_tele,nao_usou,77,38,49.4
6,1o,71+,S,com_idoso,CM_tele,nao_usou,339,162,47.8
6,1o,71+,S,com_idoso,CM_tele,usou,45,28,62.2
6,1o,71+,S,solo,CM_tele,nao_usou,749,380,50.7
6,1o,71+,S,solo,CM_tele,usou,55,27,49.1
6,2o+,00-20,N,com_crianca,CM_tele,nao_usou,51,23,45.1
6,2o+,00-20,N,com_idoso,CM_tele,nao_usou,31,17,54.8
6,2o+,00-20,N,solo,CM_tele,nao_usou,191,110,57.6
6,2o+,21-30,N,com_ambos,CM_tele,nao_usou,245,94,38.4
6,2o+,21-30,N,com_crianca,CM_tele,nao_usou,646,345,53.4
6,2o+,21-30,N,com_idoso,CM_tele,nao_usou,730,331,45.3
6,2o+,21-30,N,solo,CM_tele,nao_usou,2494,1315,52.7
6,2o+,21-30,S,com_crianca,CM_tele,nao_usou,30,12,40.0
6,2o+,21-30,S,solo,CM_tele,nao_usou,87,48,55.2
6,2o+,31-50,N,com_ambos,CM_tele,nao_usou,1984,880,44.4
6,2o+,31-50,N,com_crianca,CM_tele,nao_usou,3939,1892,48.0
6,2o+,31-50,N,com_idoso,CM_tele,nao_usou,3263,1357,41.6
6,2o+,31-50,N,solo,CM_tele,nao_usou,6634,3299,49.7
6,2o+,31-50,S,com_ambos,CM_tele,nao_usou,285,109,38.2
6,2o+,31-50,S,com_crianca,CM_tele,nao_usou,547,249,45.5
6,2o+,31-50,S,com_idoso,CM_tele,nao_usou,510,180,35.3
6,2o+,31-50,S,solo,CM_tele,nao_usou,957,451,47.1
6,2o+,51-70,N,com_ambos,CM_tele,nao_usou,979,396,40.4
6,2o+,51-70,N,com_crianca,CM_tele,nao_usou,1527,633,41.5
6,2o+,51-70,N,com_idoso,CM_tele,nao_usou,3601,1434,39.8
6,2o+,51-70,N,solo,CM_tele,nao_usou,5427,2532,46.7
6,2o+,51-70,S,com_ambos,CM_tele,nao_usou,429,156,36.4
6,2o+,51-70,S,com_crianca,CM_tele,nao_usou,587,221,37.6
6,2o+,51-70,S,com_idoso,CM_tele,nao_usou,1723,625,36.3
6,2o+,51-70,S,solo,CM_tele,nao_usou,2419,1043,43.1
6,2o+,71+,N,com_ambos,CM_tele,nao_usou,138,51,37.0
6,2o+,71+,N,com_crianca,CM_tele,nao_usou,178,84,47.2
6,2o+,71+,N,com_idoso,CM_tele,nao_usou,913,377,41.3
6,2o+,71+,N,solo,CM_tele,nao_usou,1141,501,43.9
6,2o+,71+,S,com_ambos,CM_tele,nao_usou,106,39,36.8
6,2o+,71+,S,com_crianca,CM_tele,nao_usou,98,43,43.9
6,2o+,71+,S,com_idoso,CM_tele,nao_usou,553,186,33.6
6,2o+,71+,S,solo,CM_tele,nao_usou,727,305,42.0
6,1o,00-20,N,com_crianca,cardiologia,nao_usou,117,71,60.7
6,1o,00-20,N,com_idoso,cardiologia,nao_usou,55,34,61.8
