account_id,contract_id,contract_register_date,contract_due_date,account_due_date,plan_months_duration,plan_name,payment_method,account_contract_number,contract_sale_type,canal,days_diff_until_next_contract,date_month
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-1,2024-03-02,2025-03-02,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,1,first_contract,others,0,2024-06-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-1,2024-03-02,2025-03-02,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,1,first_contract,others,0,2024-07-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-1,2024-03-02,2025-03-02,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,1,first_contract,others,0,2024-08-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-1,2024-03-02,2025-03-02,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,1,first_contract,others,0,2024-09-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-1,2024-03-02,2025-03-02,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,1,first_contract,others,0,2024-10-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-1,2024-03-02,2025-03-02,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,1,first_contract,others,0,2024-11-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-1,2024-03-02,2025-03-02,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,1,first_contract,others,0,2024-12-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-1,2024-03-02,2025-03-02,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,1,first_contract,others,0,2025-01-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-1,2024-03-02,2025-03-02,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,1,first_contract,others,0,2025-02-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-2,2025-03-02,2026-03-03,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,2,renewal,others,17,2025-03-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-2,2025-03-02,2026-03-03,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,2,renewal,others,17,2025-04-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-2,2025-03-02,2026-03-03,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,2,renewal,others,17,2025-05-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-2,2025-03-02,2026-03-03,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,2,renewal,others,17,2025-06-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-2,2025-03-02,2026-03-03,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,2,renewal,others,17,2025-07-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-2,2025-03-02,2026-03-03,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,2,renewal,others,17,2025-08-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-2,2025-03-02,2026-03-03,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,2,renewal,others,17,2025-09-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-2,2025-03-02,2026-03-03,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,2,renewal,others,17,2025-10-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-2,2025-03-02,2026-03-03,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,2,renewal,others,17,2025-11-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-2,2025-03-02,2026-03-03,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,2,renewal,others,17,2025-12-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-2,2025-03-02,2026-03-03,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,2,renewal,others,17,2026-01-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-2,2025-03-02,2026-03-03,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,2,renewal,others,17,2026-02-01
0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e,0ea329e0-d8ad-11ee-a6fd-5ba55f987f3e-2,2025-03-02,2026-03-03,2026-03-03,12,cartao dr.consulta com odonto anual,credit_card,2,renewal,others,17,2026-03-01
0f0027b0-b128-11ed-981a-193043ea06bc,,,,2026-02-21,12,cartao dr.consulta anual,credit_card,,,drc_cfp,,2026-03-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-1,2023-02-20,2024-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,1,first_contract,drc_cfp,0,2023-02-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-1,2023-02-20,2024-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,1,first_contract,drc_cfp,0,2023-03-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-1,2023-02-20,2024-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,1,first_contract,drc_cfp,0,2023-04-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-1,2023-02-20,2024-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,1,first_contract,drc_cfp,0,2023-05-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-1,2023-02-20,2024-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,1,first_contract,drc_cfp,0,2023-06-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-1,2023-02-20,2024-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,1,first_contract,drc_cfp,0,2023-07-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-1,2023-02-20,2024-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,1,first_contract,drc_cfp,0,2023-08-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-1,2023-02-20,2024-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,1,first_contract,drc_cfp,0,2023-09-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-1,2023-02-20,2024-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,1,first_contract,drc_cfp,0,2023-10-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-1,2023-02-20,2024-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,1,first_contract,drc_cfp,0,2023-11-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-1,2023-02-20,2024-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,1,first_contract,drc_cfp,0,2023-12-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-1,2023-02-20,2024-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,1,first_contract,drc_cfp,0,2024-01-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-2,2024-02-20,2025-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,2,renewal,drc_cfp,0,2024-02-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-2,2024-02-20,2025-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,2,renewal,drc_cfp,0,2024-03-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-2,2024-02-20,2025-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,2,renewal,drc_cfp,0,2024-04-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-2,2024-02-20,2025-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,2,renewal,drc_cfp,0,2024-05-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-2,2024-02-20,2025-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,2,renewal,drc_cfp,0,2024-06-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-2,2024-02-20,2025-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,2,renewal,drc_cfp,0,2024-07-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-2,2024-02-20,2025-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,2,renewal,drc_cfp,0,2024-08-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-2,2024-02-20,2025-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,2,renewal,drc_cfp,0,2024-09-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-2,2024-02-20,2025-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,2,renewal,drc_cfp,0,2024-10-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-2,2024-02-20,2025-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,2,renewal,drc_cfp,0,2024-11-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-2,2024-02-20,2025-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,2,renewal,drc_cfp,0,2024-12-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-2,2024-02-20,2025-02-20,2026-02-21,12,cartao dr.consulta anual,credit_card,2,renewal,drc_cfp,0,2025-01-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-3,2025-02-20,2026-02-21,2026-02-21,12,cartao dr.consulta anual,credit_card,3,renewal,drc_cfp,17,2025-02-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-3,2025-02-20,2026-02-21,2026-02-21,12,cartao dr.consulta anual,credit_card,3,renewal,drc_cfp,17,2025-03-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-3,2025-02-20,2026-02-21,2026-02-21,12,cartao dr.consulta anual,credit_card,3,renewal,drc_cfp,17,2025-04-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-3,2025-02-20,2026-02-21,2026-02-21,12,cartao dr.consulta anual,credit_card,3,renewal,drc_cfp,17,2025-05-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-3,2025-02-20,2026-02-21,2026-02-21,12,cartao dr.consulta anual,credit_card,3,renewal,drc_cfp,17,2025-06-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-3,2025-02-20,2026-02-21,2026-02-21,12,cartao dr.consulta anual,credit_card,3,renewal,drc_cfp,17,2025-07-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-3,2025-02-20,2026-02-21,2026-02-21,12,cartao dr.consulta anual,credit_card,3,renewal,drc_cfp,17,2025-08-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-3,2025-02-20,2026-02-21,2026-02-21,12,cartao dr.consulta anual,credit_card,3,renewal,drc_cfp,17,2025-09-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-3,2025-02-20,2026-02-21,2026-02-21,12,cartao dr.consulta anual,credit_card,3,renewal,drc_cfp,17,2025-10-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-3,2025-02-20,2026-02-21,2026-02-21,12,cartao dr.consulta anual,credit_card,3,renewal,drc_cfp,17,2025-11-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-3,2025-02-20,2026-02-21,2026-02-21,12,cartao dr.consulta anual,credit_card,3,renewal,drc_cfp,17,2025-12-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-3,2025-02-20,2026-02-21,2026-02-21,12,cartao dr.consulta anual,credit_card,3,renewal,drc_cfp,17,2026-01-01
0f0027b0-b128-11ed-981a-193043ea06bc,0f0027b0-b128-11ed-981a-193043ea06bc-3,2025-02-20,2026-02-21,2026-02-21,12,cartao dr.consulta anual,credit_card,3,renewal,drc_cfp,17,2026-02-01
