contract_id,desfecho,dias_ate_proximo,next_is_gratis
93a8bb00-c6ab-11ee-bb7c-114e7b221c05-2,saiu_de_vez,,
93aa3670-3d95-11ec-ab7e-6fec2f3bf7dc-3,migrou_gratis,17,true
93ab0a20-f28b-11ee-9512-b92ee642d43a-2,saiu_de_vez,,
93ab3e70-0756-11ef-9805-33c1666eba66-1,voltou_pago,293,false
93ab9140-f071-11ef-a6b0-6be8977777ef-1,voltou_pago,3,false
93ababc0-0303-11ed-9ec8-299870db02ad-2,saiu_de_vez,,
93abbb70-c9d0-11ee-aeb9-15da3e7d0842-1,voltou_pago,48,false
93abf410-5ba7-11ee-bace-5f1733152fb7-2,migrou_gratis,17,true
93ac03c0-fdd5-11ef-802a-b91c7d460a45-1,migrou_gratis,17,true
93ac4de0-e0b5-11ef-8357-173f8f8c1d30-1,migrou_gratis,17,true
93ac6db0-5407-11ef-8f2e-47619dd037d6-1,saiu_de_vez,,
93acd8d0-d1bc-11ef-b1d4-6f6e133835e9-1,migrou_gratis,17,true
93acdbb0-0827-11ee-8a0a-e18183cb68c3-1,saiu_de_vez,,
93acfc90-713f-11ee-9b62-818a68233bc9-1,saiu_de_vez,,
93ad2970-2f9f-11f0-aa24-b3b383396846-1,saiu_de_vez,,
93ad57f0-4690-11ee-8e99-6104b05c26ca-1,migrou_gratis,16,true
93aec090-20ca-11ee-994a-39d7f336d597-2,saiu_de_vez,,
93af2660-40e2-11ee-b33e-9b01dd87ec31-1,saiu_de_vez,,
93af6480-06fa-11ee-a6c6-c3fa4b0a693d-4,voltou_pago,16,false
93afb6a0-1f38-11ee-bd3a-fd056ad06fc4-2,voltou_pago,181,false
93afed50-36a8-11ee-87eb-d1218eccb085-2,voltou_pago,30,false
93b0d5b0-19cb-11ef-a83c-9b2b6ebd5974-2,saiu_de_vez,,
93b0d9b0-f4a7-11ed-9ff2-15237827f1fc-1,saiu_de_vez,,
93b0e340-6772-11ee-a396-5b1797bebf07-1,saiu_de_vez,,
93b0f260-eb8c-11ee-8743-cd5a3730a9cb-2,voltou_pago,16,false
93b166f0-f334-11ee-8e3e-69338c02e900-1,saiu_de_vez,,
93b29190-dca6-11ef-a0dc-917f480946fa-1,migrou_gratis,17,true
93b295b0-8a08-11ee-b800-a1edac8a26e8-1,voltou_pago,23,false
93b2d5c0-9742-11ed-b111-956129f84260-1,migrou_gratis,339,true
93b43a60-4345-11ed-b8cb-a78a83ad706e-2,voltou_pago,4,false
93b49440-a82b-11ef-83fe-ad1f61526977-1,saiu_de_vez,,
93b4ce70-0457-11ee-8163-4f967efdd66c-2,saiu_de_vez,,
93b52970-5b1c-11ef-87be-d3b3ea73a5ac-1,saiu_de_vez,,
93b56dc0-bcfe-11ee-bb5d-7b157bd0fe5f-1,saiu_de_vez,,
93b5b0d0-13ae-11ef-a86c-11bed5a45f1b-1,saiu_de_vez,,
93b5cc90-9de9-11ee-9d1e-e3aff84c66d8-2,saiu_de_vez,,
93b60f80-ec5d-11ee-a6cd-f3526e68ac9c-1,voltou_pago,111,false
93b62bc0-1dcf-11ef-ab4a-9da415ec05fd-1,saiu_de_vez,,
93b672c0-1f4b-11ee-8b80-3d0c7cbfd9bc-1,saiu_de_vez,,
93b67d40-ad51-11ed-8ddf-09201ff7fa55-1,migrou_gratis,16,true
93b6e6a0-9378-11ee-bcc4-9d7ee20d022b-1,saiu_de_vez,,
93b74990-cf1c-11ed-8dcf-65769d174c82-1,saiu_de_vez,,
93b74ee0-58ab-11ee-a8c6-e7bfbc11406c-1,saiu_de_vez,,
93b7fec0-13db-11f0-aa53-530e22e45098-1,voltou_pago,112,false
93b80c20-3353-11f0-9940-8f5f41624ed2-1,migrou_gratis,17,true
93b83db0-929d-11ee-b5d9-45fbc061f4fb-1,voltou_pago,4,false
93b849a0-0384-11f0-94f6-d170d3f85df1-1,saiu_de_vez,,
93b85f10-8547-11ee-8ba1-5f5aa56c5a27-3,voltou_pago,4,false
93b87be0-f649-11ed-a39d-eb3569fc3f88-1,migrou_gratis,16,true
93b89c20-2ab2-11f0-88a7-f38ef39c7a3e-1,migrou_gratis,17,true
93b8c960-620a-11ee-ba0d-5141333389bd-1,saiu_de_vez,,
93b8e4c0-7724-11ee-b402-a90c408874e0-1,voltou_pago,6,false
93b923e0-58be-11f0-95b2-d7814148fee3-1,voltou_pago,38,false
93b95a50-7074-11ef-9b32-3dba3130df37-1,voltou_pago,46,false
93b9d420-f852-11ee-a2ef-dd051c970d3f-1,saiu_de_vez,,
93b9e7a0-f90d-11ef-8b06-e1550c428ea2-1,saiu_de_vez,,
93ba06f0-3094-11ef-9280-91722aefa238-3,voltou_pago,14,false
93ba5300-61e9-11ee-b77f-3bbb3dc0e3f0-1,saiu_de_vez,,
93ba90e0-d115-11ee-8dfc-1de6bc2e7d85-1,saiu_de_vez,,
93bab8f0-fcfc-11ee-9919-f11f64e12530-1,voltou_pago,281,false
93bad550-b75d-11ed-ba01-6d7d22e604af-3,saiu_de_vez,,
93bb0d10-bb28-11ef-942b-cfcb9a79ebd4-1,migrou_gratis,17,true
93bbf110-96da-11f0-9d07-09d0f003a9f2-1,migrou_gratis,17,true
93bbfab0-d75b-11ee-9f0a-9b9cc3e16dd5-1,voltou_pago,349,false
93bc8b70-8af2-11ee-9864-11fb35e0bdf8-1,migrou_gratis,17,true
93bcaef0-04b6-11ef-bfaf-1d100b11ac4b-2,saiu_de_vez,,
93bd4710-7fca-11ed-914c-91c7628b4590-1,saiu_de_vez,,
93bd7bc0-2a7e-11f0-b006-7959f5058e08-1,migrou_gratis,17,true
93bee350-9803-11f0-b337-1b88c6024b7f-1,migrou_gratis,17,true
93bf2a60-1c91-11f0-8a45-85dce3f716ff-2,saiu_de_vez,,
93c07a50-9b74-11ed-8e45-19a35b5e337b-1,voltou_pago,191,false
93c11260-24e5-11f0-b5ed-51e27c97c605-1,saiu_de_vez,,
93c13a20-4adc-11f0-b513-8f19db54a891-1,saiu_de_vez,,
93c19a60-78b0-11ee-9097-2bc8d71fb9a3-1,migrou_gratis,17,true
93c1a720-36d5-11ee-9a5b-ff16f2428e3d-1,saiu_de_vez,,
93c1e240-aeee-11ed-b521-210228d505e1-1,migrou_gratis,16,true
93c21c30-1b6a-11ef-a7e7-c5fd76b48620-1,saiu_de_vez,,
93c26c40-79eb-11eb-be91-3b0746635bfd-3,migrou_gratis,16,true
93c2ed70-16b2-11ef-a3e6-cfb314b3882b-1,migrou_gratis,17,true
93c311a0-f7ff-11ee-833b-b536d86cd4c8-1,voltou_pago,16,false
93c39370-d287-11ee-aafe-cd4f79e614e1-2,voltou_pago,16,false
93c3a9a0-7283-11ee-8ad5-ffb0159a2bcb-1,saiu_de_vez,,
93c3fda0-01bc-11f0-84ff-23feaa06e447-1,saiu_de_vez,,
93c45df0-75f2-11ef-90db-71da159e30f8-1,voltou_pago,40,false
93c48150-eecd-11ef-a5f3-cf7568fa982a-1,migrou_gratis,17,true
93c4ab40-e02a-11eb-bc42-2d4dda74f63b-2,migrou_gratis,16,true
93c54170-9b6e-11ee-b325-ebace640763f-1,migrou_gratis,17,true
93c56550-660d-11ef-bbf7-2d835fd36813-2,migrou_gratis,17,true
93c596d0-a9da-11f0-a7cc-b51392a545f8-1,voltou_pago,1,false
93c5a4f0-3b41-11ed-bc65-fb050647e96b-3,migrou_gratis,16,true
93c5ce30-abf7-11ee-b04b-47f31c577c3c-1,migrou_gratis,17,true
93c62420-d4fb-11ee-b494-352756a67e31-1,saiu_de_vez,,
93c62600-e9f5-11ee-bb8c-ddc9ae0c4703-2,saiu_de_vez,,
93c65120-122d-11ee-9c09-ff24b1aae551-1,migrou_gratis,17,true
93c67d30-3de8-11ee-adaa-99018582a6a6-1,migrou_gratis,16,true
93c6ff40-5c86-11ef-abd1-c7c500d33d13-1,voltou_pago,87,false
93c748d0-3c2d-11ee-a39d-fbebf583401a-1,migrou_gratis,16,true
93c78660-1f22-11ee-8cce-3fd0a0f0c128-1,saiu_de_vez,,
93c7b7f0-8400-11ee-9127-b3d1c94d1f1d-1,saiu_de_vez,,
93c7d290-f06a-11ee-91b6-dd80016376b3-1,voltou_pago,1,false
93c842c0-6ab3-11ef-aa2d-abd6b9e7acbe-2,migrou_gratis,17,true
93c8bb10-cf3b-11ee-a7e9-b905233c0bbf-1,saiu_de_vez,,
93c96500-fbf6-11ee-b7b5-216b0b0a899d-2,saiu_de_vez,,
93c98000-c9a0-11ed-a800-4daf60fc655c-2,voltou_pago,95,false
93c9c990-a9a0-11ed-9a0f-27b7945b48a5-1,saiu_de_vez,,
93c9dbf0-9dfa-11f0-afc8-c79fbad8a9a9-1,saiu_de_vez,,
93ca1610-9bb3-11ee-bc33-6782ce94ff00-1,saiu_de_vez,,
93ca1b40-944e-11ee-8a41-35ceb1f3d722-1,voltou_pago,72,false
93ca1c10-0bbf-11ef-987e-218b38a30294-1,voltou_pago,1,false
93ca4220-9211-11ef-896f-83849fcf5de6-2,saiu_de_vez,,
93ca86a0-ef8f-11ef-aa37-dff8a2ee3cac-1,saiu_de_vez,,
93cad720-31ae-11f0-b6ed-b160f913e513-1,migrou_gratis,17,true
93cae1e0-624f-11ef-bcb7-9b7a08fe71b8-2,migrou_gratis,17,true
93cae700-5c07-11f0-b550-376531336562-1,saiu_de_vez,,
93cb03b0-2b57-11f0-aef7-ada87539de03-2,saiu_de_vez,,
93cb11e0-6a03-11ef-bf19-73d2adecfe4f-1,saiu_de_vez,,
93cb4390-52ee-11ee-897d-17ab38732b5a-1,saiu_de_vez,,
93cb9610-5a06-11ed-879a-a9f78e3632ea-1,migrou_gratis,16,true
93cc1c80-2b54-11f0-bccc-3d53a6474035-1,saiu_de_vez,,
93cc3510-0d6f-11f0-8313-975b0e6ad990-1,migrou_gratis,17,true
93cc69e0-7a9f-11ee-81cb-09181fc895ba-2,saiu_de_vez,,
93cc8800-7a3e-11ee-b77b-1b5480285410-1,migrou_gratis,17,true
93ccbbf0-b19f-11f0-90f8-97244c0836ba-1,saiu_de_vez,,
93ccdee0-2025-11ee-9692-99f831e5e39f-1,voltou_pago,141,false
93cd3b80-c451-11ee-8e2f-25a38a254319-1,voltou_pago,4,false
93cd61b0-48c2-11ee-bff5-3f20a1655671-2,migrou_gratis,17,true
93cd7240-0960-11ef-9c3a-777e6be5b8f4-2,saiu_de_vez,,
93cdfe50-023f-11ee-bbb3-e9cbe5303584-1,migrou_gratis,17,true
93ce1c00-7f34-11ef-8e08-57f7dc15d6a1-3,migrou_gratis,17,true
93ce25a0-fc65-11ec-a33f-03633870d140-2,voltou_pago,5,false
93ce6950-aafd-11ee-83c8-9386c5910672-1,voltou_pago,73,false
93ce75c0-db2c-11ef-b6eb-b56fe81123b2-1,voltou_pago,5,false
93ce8f40-0956-11ef-b067-03a7a44ab640-2,voltou_pago,2,false
93ce9310-14e1-11ee-891c-bb69f124defc-2,saiu_de_vez,,
93cf0490-ed4c-11ef-87ac-9f237d1338cd-2,migrou_gratis,17,true
93cf4e40-2831-11ef-802c-ef56c270f3fe-1,voltou_pago,110,false
93cf5a40-88a3-11ed-b80a-c7e24bd318cb-1,voltou_pago,85,false
93cf7130-3aa3-11ee-93c9-d3a60ea1619f-2,saiu_de_vez,,
93cf9840-1db0-11ef-ae11-b3656ee6315a-1,voltou_pago,217,false
93cfb050-6ee6-11ef-8fe4-3ba03854980a-1,migrou_gratis,17,true
93cfe0e0-dd3a-11ee-b24e-5918afd76d74-2,saiu_de_vez,,
93d00fc0-19c6-11ef-a391-9f1c9952ff39-1,saiu_de_vez,,
93d04260-3e02-11ee-89e0-09a46b17c909-1,voltou_pago,13,false
93d16cb0-b18f-11ef-be62-3575fa883210-2,voltou_pago,102,false
93d195a0-9021-11ed-a894-b553714b363a-3,migrou_gratis,17,true
93d1ae30-cd43-11ef-ae58-fd0afb48e542-1,migrou_gratis,17,true
93d1ccc0-b457-11f0-94e7-9b6b586b6d9a-1,voltou_pago,17,false
93d213c0-cffc-11ed-a0ff-bb6dd87f4315-1,migrou_gratis,16,true
93d229e0-f2d3-11ef-96f6-53edc48cf329-1,migrou_gratis,17,true
93d254b0-ff7b-11ef-9e27-6bb3e7bcb196-1,voltou_pago,3,false
93d31db0-c393-11ef-9cd5-19288193d1c3-1,saiu_de_vez,,
93d337c0-902b-11ed-8bcb-e700a67f3153-1,saiu_de_vez,,
93d39f50-bd5a-11ee-8323-e31ba5ce4ce7-1,migrou_gratis,17,true
93d3bb10-ae1f-11ee-8ba1-910e3e0c08e8-2,migrou_gratis,17,true
93d3ebb0-e1c9-11ef-bea3-8b630893e736-1,saiu_de_vez,,
93d44750-f59c-11ee-9773-419fc9b614f8-1,saiu_de_vez,,
93d45230-1ba3-11f0-b060-4b571b2bc50d-1,migrou_gratis,17,true
93d45a70-1518-11ee-b094-fd7cb398f097-5,migrou_gratis,17,true
93d4c4d0-e2ca-11ee-a5e9-cf2f354c7e71-1,voltou_pago,16,false
93d4e150-7be6-11ed-ad94-eb75a57f76a8-1,saiu_de_vez,,
93d50b00-9920-11ee-a71d-8f9521c9f64f-1,saiu_de_vez,,
93d55f50-8793-11ed-82e8-5f2e244f7ed0-1,saiu_de_vez,,
93d61c80-985c-11ee-8117-0f9562221976-2,saiu_de_vez,,
93d67f20-fa5b-11ee-807c-95fca8667f90-1,voltou_pago,183,false
93d6c350-545a-11ef-80c5-937ae3a1447e-1,voltou_pago,287,false
93d756f0-06e7-11ef-9b3d-ad5e83667ee4-1,voltou_pago,16,false
93d7de40-6859-11ee-8bd6-b7967928f842-2,saiu_de_vez,,
93d804b0-f430-11ef-99fc-8fb47cb20143-1,migrou_gratis,17,true
93d846c0-3dab-11ed-a220-1f4433aff038-1,migrou_gratis,16,true
93d89320-0072-11ee-8206-67cbe3e6b52a-1,saiu_de_vez,,
93d8c7d0-e083-11ef-b616-af546e533e36-2,migrou_gratis,17,true
93d8f440-b6bc-11ee-b005-c791f34b4959-1,voltou_pago,16,false
93d8f890-e601-11ee-a346-535487834e43-1,voltou_pago,148,false
93d95fb0-7e64-11ee-adf3-715da4f37323-4,migrou_gratis,17,true
93d976a0-3eb1-11ee-b8fb-31ec75d4ee19-2,saiu_de_vez,,
93d992d0-ba25-11ee-a194-4d5ce18c9a79-1,saiu_de_vez,,
93d9c490-3309-11f0-9d02-0b11d55b0af1-2,saiu_de_vez,,
93da1810-103c-11ee-97b0-b92f2fa743c5-1,migrou_gratis,16,true
93da42c0-9d07-11ed-955d-a3e167297fb5-1,voltou_pago,259,false
93da4cc0-b55c-11ee-9d06-7bec287ee259-1,saiu_de_vez,,
93daeb30-e427-11ef-b8b3-e3e0cf513a6c-1,saiu_de_vez,,
93db1d50-aa11-11ed-aeb6-bffc0405a7b9-2,migrou_gratis,17,true
93db6e20-f279-11ee-b12a-29761b7a0ccb-1,saiu_de_vez,,
93dc2190-8abe-11ed-bef9-ed5d8966d5d1-1,voltou_pago,191,false
93dc7e70-cd55-11ef-9ac2-815be936ca0e-1,voltou_pago,36,false
93dccca0-10ed-11f0-ad54-c33571a47c8c-1,voltou_pago,72,false
93dcd5d0-cbfa-11ee-881a-0554eefe0a99-2,saiu_de_vez,,
93dd0bd0-4149-11ef-808b-b78126485a84-1,voltou_pago,16,false
93dd1ba0-00fa-11ef-8347-95ce7bb8ad8f-1,saiu_de_vez,,
93dd4920-7838-11f0-8a23-9fd0393a2934-1,migrou_gratis,17,true
93ddab90-afdf-11ee-a3ba-bdc865ecbefa-4,migrou_gratis,17,true
93dde2f0-f9d4-11ef-bfb6-575e948ea3e7-1,saiu_de_vez,,
93de0e40-c089-11ee-a1c8-7f41f71c8926-2,saiu_de_vez,,
93de58c0-224e-11ee-b44d-a1b9d677860c-1,saiu_de_vez,,
93decf00-2aea-11ed-ab33-c5213bac82b5-3,saiu_de_vez,,
93df7a50-2f6e-11f0-a904-5fab28f9f724-1,saiu_de_vez,,
93dfb2c0-0ee7-11ef-b183-e5b9c036660e-1,saiu_de_vez,,
93dffd80-41aa-11ee-89d9-8d3890c2b714-2,saiu_de_vez,,
93e00e20-56f7-11ef-b0c8-017260c51493-1,voltou_pago,8,false
93e05460-a8c9-11ef-849a-adb11d553283-1,migrou_gratis,17,true
93e0a300-5648-11ed-9ad1-b5c187b73b14-1,voltou_pago,11,false
93e0a4b0-b45b-11ed-882b-8fe18fc787a1-1,migrou_gratis,16,true
93e0a940-d243-11ee-8f88-8dd52fb27fcd-2,saiu_de_vez,,
93e0cd60-4fe2-11ed-b48a-e75d1e503c02-2,saiu_de_vez,,
93e0cfd0-1513-11ee-a7fe-23fae3575801-2,voltou_pago,16,false
93e1a390-499f-11ee-80c2-3599cfe78b1c-2,voltou_pago,16,false
93e20100-2a4b-11ee-bf4b-b77ae8c7e611-1,saiu_de_vez,,
93e21310-c9e3-11ee-800c-f1aad1b715e6-1,saiu_de_vez,,
93e21ae0-1a50-11f0-a87f-570194eacf12-1,saiu_de_vez,,
93e241b0-1f1f-11ee-bf83-f3f38acda0e1-2,saiu_de_vez,,
93e25b20-d936-11ed-95e5-399e8993c2f8-1,migrou_gratis,17,true
93e2f350-257c-11ed-9bcf-4bd65aefd939-5,voltou_pago,116,false
93e31760-bae3-11ee-9dfe-43204fac0b4d-1,saiu_de_vez,,
93e32ed0-cf0c-11ed-8ff8-5374783b91dd-1,saiu_de_vez,,
93e33210-0c07-11f0-8158-db4ab6db55f7-1,migrou_gratis,17,true
93e33c30-b6b6-11ee-8836-730dc4bd43fd-3,voltou_pago,83,false
93e35fe0-071e-11ef-91ee-9bb92b45db06-1,saiu_de_vez,,
93e383c0-1f2b-11ee-b17b-75387c2ff45b-2,saiu_de_vez,,
93e3cf70-4190-11ed-9f17-016164f5c639-2,voltou_pago,230,false
93e40f50-e97f-11ef-97b9-47619ca7cf8e-2,saiu_de_vez,,
93e49200-d85a-11ed-8a7a-25df0ce2f12a-2,saiu_de_vez,,
93e52970-1136-11ef-b348-a1d7103d8170-1,saiu_de_vez,,
93e57a50-7f38-11ee-b6ba-c9985bd8c720-1,voltou_pago,81,false
93e58010-a434-11ee-90df-f17ba203b548-1,voltou_pago,61,false
93e58f30-ae95-11ef-bb5f-9b1232a99155-1,voltou_pago,5,false
93e592b0-c00c-11ed-b595-6992e3bfd2a8-1,migrou_gratis,16,true
93e5fa80-7a8f-11f0-9e54-37163a36d373-1,migrou_gratis,17,true
93e6a9a0-a415-11ee-86fd-a98b86ecf345-2,voltou_pago,5,false
93e710c0-c371-11f0-9940-3f480803652a-1,saiu_de_vez,,
93e72a80-599e-11ef-91b4-9bed9708cac0-1,voltou_pago,16,false
93e75000-bf6b-11ee-ad06-ede55cb3f598-2,saiu_de_vez,,
93e77940-4aa3-11ef-895f-ed5f6fedc5eb-1,saiu_de_vez,,
93e7b840-3948-11ef-b4a4-a5074858114b-2,saiu_de_vez,,
93e7e700-ac60-11ed-8244-cb5c9668e2ef-1,migrou_gratis,16,true
93e7ecd0-c9f7-11ef-98be-4b3eab0dc619-1,saiu_de_vez,,
93e7fb90-7e9b-11f0-a062-bb97acfc1e44-1,saiu_de_vez,,
93e86db0-33d1-11f0-b78e-ed1d6697155e-1,saiu_de_vez,,
93e8b190-146f-11ee-a0a8-b926a88670c8-1,saiu_de_vez,,
93e91660-aa74-11f0-85c3-f704578a616c-1,saiu_de_vez,,
93e98560-6abe-11ef-bc5e-991414e5adc0-1,saiu_de_vez,,
93e99a90-bfc8-11f0-a629-d1dfcd351d65-1,saiu_de_vez,,
93e9cce0-7c13-11ee-ab3a-41768f9df772-1,saiu_de_vez,,
93ea10c0-1266-11f0-9417-23dfdc97683a-1,voltou_pago,2,false
93ea1dc0-0331-11f0-9662-c9bf47468873-1,saiu_de_vez,,
93ea63d0-0f1e-11ec-8291-11da30bfa6ad-2,saiu_de_vez,,
93ea6d80-e79d-11ee-9c81-a1c05b1d24d0-1,saiu_de_vez,,
93eb0270-dd71-11ef-9a6a-bf520eafa8b1-1,saiu_de_vez,,
93eb40e0-f740-11ee-805b-15fc52b3f77f-1,saiu_de_vez,,
93eb8410-f1ba-11ed-bf1e-6584727921a5-1,saiu_de_vez,,
93ec4b80-3bb5-11ee-b730-55f021674895-1,saiu_de_vez,,
93ec9f50-d3db-11ed-90f4-eb680bd9a416-1,voltou_pago,9,false
93ed2c30-f664-11ed-beaf-712597c99a88-1,migrou_gratis,16,true
93ed5d40-4416-11ee-9497-a9bc38d3fdfa-1,saiu_de_vez,,
93eeb810-f31d-11ed-b71c-6d159fbbe9a1-1,voltou_pago,41,false
93eebc20-0f79-11ee-bd9e-79f2f50c545a-1,saiu_de_vez,,
93ef3990-3644-11f0-8538-99c8dd19fdba-1,voltou_pago,184,false
93ef66e0-d0f1-11ee-ae3c-45c35b3fe9bb-1,voltou_pago,16,false
93f10990-6a87-11ed-8c44-3bbf92dc013d-2,saiu_de_vez,,
93f16e00-947d-11ee-baac-9fee8dfab1df-1,voltou_pago,36,false
93f18b20-21c1-11ef-90f8-851d4519ed7d-1,migrou_gratis,17,true
93f19bf0-7fbf-11ee-99c7-3dc274507489-1,saiu_de_vez,,
93f1e630-2c13-11f0-a11d-e191ad6679bd-1,saiu_de_vez,,
93f1e690-c2b0-11ed-9a92-f7d1956c4caf-1,voltou_pago,49,false
93f1f920-f32d-11ed-a89c-b124c9ff056b-2,saiu_de_vez,,
93f27a70-e9ce-11ed-8dec-07c689fdbd70-6,saiu_de_vez,,
93f2ba30-b4c1-11ee-814f-372066b14156-1,migrou_gratis,17,true
93f35b20-a47d-11ed-a28b-15515b227548-1,saiu_de_vez,,
93f36bc0-6baa-11ee-a130-7b6e6654d5b9-1,voltou_pago,7,false
93f3a8e0-bf67-11ee-92bc-15874eb25948-4,migrou_gratis,17,true
93f41d20-0363-11f0-915a-ef7e2ebf91e9-1,voltou_pago,7,false
93f45a30-2928-11ef-a23c-9323c8c4f6b0-1,saiu_de_vez,,
93f47c80-45b3-11ee-bf00-e5d61cc43f90-1,saiu_de_vez,,
93f49d70-5d76-11ee-8dec-03321d355ed4-1,voltou_pago,188,false
93f4d8e0-2034-11ef-8116-d39562a0b11e-1,migrou_gratis,17,true
93f55480-9ba2-11ee-bf55-251e851b5220-1,voltou_pago,16,false
93f5b750-114e-11ef-bb8f-a1b44d15559d-2,saiu_de_vez,,
93f62800-8cca-11ef-ba48-5dd38b008d3b-1,voltou_pago,7,false
93f657f0-6950-11ef-95c7-cf2b02096a95-1,saiu_de_vez,,
93f69820-2e35-11ee-b7ad-038ac21b1c06-1,migrou_gratis,16,true
93f69dd0-e93b-11ef-9c38-0bf03a034750-1,saiu_de_vez,,
93f6aa40-9e4d-11ed-b227-b3e0c4ef1122-2,migrou_gratis,17,true
93f717b0-cf8c-11ef-bb7c-4746ac3242b5-1,migrou_gratis,17,true
93f71880-dd50-11ed-824e-ebbbc534eeef-2,migrou_gratis,17,true
93f746a0-124e-11ef-9006-55b6326d0ea9-1,saiu_de_vez,,
93f84330-bf5d-11f0-b0b3-cf2906b2a3f8-1,saiu_de_vez,,
93f912d0-3947-11ef-bdf0-8b0f37c7b3e2-3,saiu_de_vez,,
93f949e0-4e90-11ef-97bd-a767d9a859cd-1,voltou_pago,40,false
93f95590-0631-11ef-8c62-ed102bb81a43-1,voltou_pago,54,false
93f9a1e0-a576-11f0-8891-15dbd8cdad59-1,saiu_de_vez,,
93fa2740-0ffe-11f0-a643-f1cb0472aeef-1,migrou_gratis,17,true
93fa5080-abf4-11ef-b1f8-9505f989970d-1,migrou_gratis,17,true
93fb4c90-c019-11ef-9487-8fe394cfe27d-1,migrou_gratis,17,true
93fbc450-b11a-11ed-97a7-11e5d7b8968f-1,migrou_gratis,16,true
93fc0410-13c4-11f0-8257-75c6ff51d9a5-1,saiu_de_vez,,
93fc4570-29ad-11f0-9e16-f5dcfeeed6bb-1,migrou_gratis,17,true
93fc9630-a249-11ed-bb55-47a474a1232b-1,voltou_pago,34,false
93fd5230-e3cc-11ee-84ef-45c89337d0a5-1,migrou_gratis,17,true
93fdca10-5933-11ec-9c7b-819577beac56-3,voltou_pago,136,false
93fe5f70-0d54-11ef-a312-c9abd29ea88a-1,voltou_pago,16,false
93feb280-28bc-11ef-bede-e50468cf663c-1,saiu_de_vez,,
93ff28a0-b980-11ef-b3c8-f31e06c1a7c8-1,migrou_gratis,17,true
93ffe350-d297-11ef-aa9c-4112e2692314-1,migrou_gratis,17,true
93ffebd0-da6c-11ee-b64d-8d10f4c6b4bc-2,saiu_de_vez,,
93ffed90-5990-11ee-af04-07aedbd536b0-2,migrou_gratis,17,true
94001470-96cd-11ef-b7e9-c945a0de9704-1,voltou_pago,165,false
94002140-145b-11ee-be7d-77741743e47e-1,saiu_de_vez,,
94006ea0-9744-11ed-91df-ab2b378b9201-2,saiu_de_vez,,
94008d10-e934-11ef-8b16-df3c1d119d71-1,migrou_gratis,17,true
9400c360-1f0c-11ed-8e3e-c90bce0407e4-1,saiu_de_vez,,
94010c10-be6e-11ed-ba20-7f8c2ba7153c-1,migrou_gratis,16,true
94012b60-811e-11ed-a986-3951aef1ec27-1,saiu_de_vez,,
9401aa10-935e-11ee-b4c2-b971495e18df-1,saiu_de_vez,,
9401cf90-0130-11f0-a5dd-45f589248cbe-1,migrou_gratis,17,true
9401dc70-fa24-11ed-8897-439ebcae7088-3,migrou_gratis,17,true
9401e5c0-4466-11ef-bed8-61d0889a101e-1,migrou_gratis,17,true
94023070-92c8-11ee-96f8-7f288595fe7a-1,voltou_pago,16,false
94025410-1c1b-11ef-9434-c3efc29dd98b-2,voltou_pago,48,false
9402f4d0-46a3-11ef-8d41-7decc279b8c6-1,migrou_gratis,17,true
9402f640-7b22-11ed-ba59-97b208b6c373-2,saiu_de_vez,,
94031080-9281-11ef-a8c5-f58caeb96984-1,migrou_gratis,204,true
940345c0-6d14-11ee-92a4-1bd49cb29188-1,saiu_de_vez,,
94038db0-f5e9-11ee-b37c-8bb551c79565-1,voltou_pago,50,false
9403f620-0908-11ee-8472-c7db86dd9db4-1,saiu_de_vez,,
94041a70-437b-11ef-a0c5-ab76f43cdd19-2,migrou_gratis,17,true
94044020-6088-11ef-b242-6f980f46a1bf-1,voltou_pago,251,false
94045140-0397-11ee-8f16-d7c5909167fc-2,saiu_de_vez,,
9404a130-4f0b-11ee-85d7-6920ed80d111-1,migrou_gratis,16,true
9404e0b0-9b50-11ed-b4f8-498337bb5efe-1,saiu_de_vez,,
9404fe60-4701-11f0-bf43-775961170501-1,saiu_de_vez,,
940584c0-43a1-11ef-99d1-6999e04b784c-1,saiu_de_vez,,
9405ae90-a5c7-11ef-98b4-25778b0e3387-1,migrou_gratis,17,true
94060d90-00e9-11f0-b1d9-077e4a838fd2-2,saiu_de_vez,,
94063200-3176-11ee-9772-5b19aeedcaf8-1,saiu_de_vez,,
940658d0-bacd-11ee-bcb1-c35c16d275f9-2,migrou_gratis,17,true
94065fa0-c95a-11ef-8ac2-97d623d1b573-1,migrou_gratis,17,true
94068310-2b1f-11ef-8808-5f49ec5c8a83-1,migrou_gratis,17,true
9406de00-e8d9-11ef-9462-53e2b9bfea3a-1,saiu_de_vez,,
9406e6f0-bb30-11f0-b453-919664d954ab-1,voltou_pago,29,false
94071db0-b3de-11ee-816e-53a74f96e2cc-2,migrou_gratis,17,true
940787e0-b721-11ef-b5db-ad943902e1d1-1,saiu_de_vez,,
9407dc40-4169-11f0-8ada-955d1a39d5b4-1,saiu_de_vez,,
94081890-adc0-11f0-b50e-f7d58a2547a8-1,saiu_de_vez,,
940887c0-afc1-11ee-855e-c56ed57eb546-2,saiu_de_vez,,
94094990-f725-11ec-a664-99836aaa6304-1,saiu_de_vez,,
94095980-d3a5-11ef-b7a2-f5bb5299b342-1,migrou_gratis,17,true
940a9170-9cce-11ed-9e92-6f2ca0580547-1,voltou_pago,260,false
