contract_id,churn_original,churn_v4,churn_v5,churn_pm,desfecho_final,score_v4,score_v5,score_pm,faixa_5_v4,faixa_5_v5,faixa_5_pm,faixa_7_v4,faixa_7_v5,faixa_7_pm
83320940-24f4-11f0-af27-9355a4504004-1,1,0,1,1,gratis_saiu,578,495,572,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,BAIXO
83824590-0722-11ef-944e-9f485bb7bb24-3,0,0,0,0,,535,533,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
83d24f50-9646-11ef-95ff-216643b77287-1,1,0,1,1,gratis_saiu,828,489,593,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
848f0b40-9628-11ef-9e8a-9bb7a02b8906-1,1,0,0,0,voltou_pago,797,464,515,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
84feb660-96bf-11ef-97d3-15ad48395095-2,0,0,0,0,,739,587,624,BAIXO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
85464a20-9624-11ef-b46b-030d5bfe1412-1,1,0,1,1,gratis_saiu,874,418,473,SEGURO,MEDIO,MEDIO,SEGURO,ALTO,MEDIO
85591f10-7730-11ee-a324-07cb50827390-2,0,0,0,0,,822,528,575,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
857b78e0-97ae-11ef-a246-4d3ea46aa1fe-2,0,0,0,0,,877,788,833,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
8590bb00-96b0-11ef-ba43-5d39f01f3c88-2,0,0,0,0,,893,784,854,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
859ba3a0-9604-11ef-afc3-419397c9d011-1,1,1,1,0,voltou_pago,782,427,515,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
87711c50-96c7-11ef-bbf8-9b0e1301c88f-2,0,0,0,0,,794,622,661,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
877cc9f0-2502-11f0-909e-797f3106489b-1,1,1,1,1,saiu_de_vez,786,468,570,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
87b47900-96ea-11ef-aaef-9341649955aa-2,0,0,0,0,,836,651,715,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
881a00b0-7718-11ee-92df-11ef7f8cc782-2,0,0,0,0,,872,751,812,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
88991570-9662-11ef-bbbd-992f49102414-2,0,0,0,0,,742,542,564,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
8a00b750-06fd-11ef-993b-330681d597b1-3,1,1,1,0,voltou_pago,829,701,762,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
8b3d95d0-0689-11ef-9086-991e62e6730b-3,0,0,0,0,,837,711,763,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
8bf77300-95af-11ef-b0b2-6b42a5655bd9-1,1,0,1,1,gratis_saiu,328,352,362,ALTO,ALTO,ALTO,ALTO,ALTO,ALTO
8cf89cf0-7726-11ee-8eb0-91cd15de83c8-4,0,0,0,0,,827,708,736,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
8d1531c0-778b-11ee-adae-f91d361df7d4-4,0,0,0,0,,875,741,802,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
8f2a0d80-1a02-11f0-a77d-0ba504897de0-1,1,1,1,1,saiu_de_vez,776,518,576,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
8f317340-95fa-11ef-bd42-af526f7a36ed-2,1,1,1,0,voltou_pago,742,542,564,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
8f3e6780-06df-11ef-81fa-6d8e21f10b95-3,0,0,0,0,,857,710,772,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
8f509500-95ef-11ef-8c41-4bb632974ab2-1,1,1,1,1,saiu_de_vez,833,558,678,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
8fa8e9e0-2518-11f0-9c1e-dfe029c84efc-1,1,0,0,0,voltou_pago,789,524,606,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
901129c0-24e5-11f0-a09a-c96e050cd7bd-1,1,0,1,1,gratis_saiu,816,547,658,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
90444780-596b-11ed-9c34-2734a2f34531-6,0,0,0,0,,876,795,871,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,SEGURO
9052a580-2567-11f0-9118-17d6434bd913-1,0,0,0,0,,825,517,618,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
90deb770-783c-11ee-aa04-27e15d65d912-4,0,0,0,0,,840,782,852,SEGURO,BAIXO,SEGURO,MUITO BAIXO,MUITO BAIXO,MUITO BAIXO
918768d0-2613-11f0-a6bc-43a3c7f56731-1,0,0,0,0,,797,513,588,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
91a20780-978e-11ef-99fc-bd0b54dd98a1-2,1,1,1,0,voltou_pago,885,785,859,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,SEGURO
91ffb6b0-9774-11ef-98f8-11df4ae905f2-2,0,0,0,0,,893,735,794,SEGURO,BAIXO,BAIXO,SEGURO,MUITO BAIXO,MUITO BAIXO
9203c890-7812-11ee-a4dc-4d242313f001-4,0,0,0,0,,857,708,779,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
9236eff0-7735-11ee-881f-ed8e17e06bba-2,0,0,0,0,,900,734,799,SEGURO,BAIXO,BAIXO,SEGURO,MUITO BAIXO,MUITO BAIXO
92785fe0-9605-11ef-8afa-5f561d35c49b-1,1,1,1,1,saiu_de_vez,754,400,457,BAIXO,ALTO,MEDIO,MUITO BAIXO,ALTO,MEDIO
92bb71c0-070a-11ef-b1f1-e342e7040b4f-3,1,1,1,1,saiu_de_vez,543,559,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
945d13f0-57d2-11ed-95bf-07e2d84cc094-3,1,0,1,0,gratis_voltou_pago,904,654,780,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,MUITO BAIXO
949bf040-76ae-11f0-9aeb-3be3484a10f5-1,1,1,1,1,saiu_de_vez,300,365,388,ALTO,ALTO,ALTO,ALTO,ALTO,ALTO
94c0e540-0737-11ef-8038-f91a800d9517-3,1,1,1,1,saiu_de_vez,798,630,662,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
963220c0-2495-11f0-be55-8d5a1d85faaf-1,1,1,1,1,saiu_de_vez,785,506,565,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
9642ab00-2523-11f0-9379-45e422802d68-1,1,1,1,0,voltou_pago,797,507,570,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
97b77230-9640-11ef-92a2-3ff291151fa5-1,1,1,1,1,saiu_de_vez,893,683,865,SEGURO,BAIXO,SEGURO,SEGURO,BAIXO,SEGURO
98157d70-9650-11ef-99ae-3d0be3ff9c91-1,1,0,1,1,gratis_saiu,800,451,532,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
981a9f00-7665-11ee-84b3-27aa1d348d84-2,1,0,1,1,gratis_saiu,632,418,414,BAIXO,MEDIO,MEDIO,BAIXO,ALTO,ALTO
990f54b0-87d4-11ef-a2fb-a5111bb86522-2,1,1,1,1,saiu_de_vez,535,533,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
99c9a5b0-2561-11f0-a61d-af9377fe0bb7-1,0,0,0,0,,775,434,509,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
9a060850-24e6-11f0-b6f2-adbd66623c55-1,1,0,1,0,gratis_voltou_pago,815,608,677,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
9c15f830-0723-11ef-beab-5385c79cf852-3,1,1,1,1,saiu_de_vez,792,577,587,BAIXO,MEDIO,MEDIO,MUITO BAIXO,BAIXO,BAIXO
9c6c3510-7745-11ee-9e0f-89a25fb181a5-2,0,0,0,0,,706,419,455,BAIXO,MEDIO,MEDIO,BAIXO,ALTO,MEDIO
9c7f2030-254a-11f0-8d81-5f17e0efa37d-1,1,0,1,0,gratis_voltou_pago,796,523,630,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
9cc8f340-97d8-11ef-b47f-43a62155f6d2-2,0,0,0,0,,818,659,685,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
9cd18810-9612-11ef-9977-77ab7e0e604e-1,1,0,0,0,voltou_pago,821,629,748,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
9cdc0de0-975b-11ef-a72a-ff25140ed582-2,0,0,0,0,,742,542,564,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
9dea3f30-2519-11f0-bc3f-b57e1800ef36-1,1,0,1,1,gratis_saiu,773,456,503,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
9e1d7660-25d8-11f0-8cc1-af6eac7c225e-1,0,0,0,0,,776,494,532,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
9e297800-254e-11f0-81b8-3be1a64d6470-1,1,1,1,0,voltou_pago,764,521,621,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
9f02fbc0-25d5-11f0-a453-6901b333b7bb-1,0,0,0,0,,736,537,583,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
9f0ef040-24f1-11f0-a09a-c96e050cd7bd-1,1,1,1,1,saiu_de_vez,853,624,686,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
a0a0f030-977e-11ef-a293-f50e84308ebc-2,0,0,0,0,,887,805,880,SEGURO,SEGURO,SEGURO,SEGURO,MUITO BAIXO,SEGURO
a1235860-9646-11ef-95ff-216643b77287-2,1,0,1,1,gratis_saiu,857,776,837,SEGURO,BAIXO,SEGURO,MUITO BAIXO,MUITO BAIXO,MUITO BAIXO
a1714760-25fb-11f0-8446-dba0678f0af8-1,0,0,0,0,,788,504,565,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
a18bb4d0-2559-11f0-9511-1339161a04c5-1,0,0,0,0,,742,475,514,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
a28ff940-7808-11ee-993f-5b7f0beac32f-4,0,0,0,0,,831,651,751,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
a2e33210-25a7-11f0-afdc-e9bc76a0cef4-1,0,0,0,0,,773,437,495,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
a36a75a0-2506-11f0-8a22-a9241adaecc5-1,1,1,1,1,saiu_de_vez,749,482,504,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
a36b8f70-7748-11ee-9e0f-89a25fb181a5-2,0,0,0,0,,801,591,660,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
a3a64320-2527-11f0-8e29-6dc521409898-1,1,0,1,0,gratis_voltou_pago,762,484,556,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
a3ce2db0-95f1-11ef-a47e-23c78c2dc34e-2,1,1,1,0,voltou_pago,798,630,662,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
a3f77f20-7771-11ee-a833-23983fee0f69-2,0,0,0,0,,783,524,578,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
a4156580-9615-11ef-b25d-738e64c384c6-1,1,1,1,1,saiu_de_vez,848,536,687,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
a45fbb50-961d-11ef-8335-057d7834fa3c-2,1,0,1,1,gratis_saiu,535,533,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
a53669e0-7844-11ee-9ae1-c569ff0c7432-4,0,0,0,0,,810,684,753,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
a6574380-593c-11ed-9b4b-5b86f8e238ed-6,0,0,0,0,,818,659,685,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
a744b0d0-9633-11ef-b6db-fde6a5d221ca-1,1,1,1,1,saiu_de_vez,776,391,498,BAIXO,ALTO,MEDIO,MUITO BAIXO,ALTO,MEDIO
a8231060-96d7-11ef-a1a9-779bd98c4e26-2,0,0,0,0,,828,665,695,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
a93e2080-96db-11ef-b947-1d7267c85a40-2,0,0,0,0,,792,577,587,BAIXO,MEDIO,MEDIO,MUITO BAIXO,BAIXO,BAIXO
a98b9310-775b-11ee-84ec-e132837539f0-2,0,0,0,0,,783,524,578,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
a991d090-95f0-11ef-b987-d9a8f8691191-1,1,1,1,1,saiu_de_vez,421,172,162,MEDIO,CRITICO,CRITICO,ALTO,MUITO ALTO,MUITO ALTO
aa5306a0-9651-11ef-9cf0-592d7d5232bd-2,1,1,1,0,voltou_pago,742,667,737,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
aa707980-7616-11ee-825a-e92e0e2811e1-2,1,1,1,0,voltou_pago,766,485,527,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
aae838e0-a69c-11f0-a971-8fed3e392329-1,1,1,1,1,saiu_de_vez,358,348,360,ALTO,ALTO,ALTO,ALTO,ALTO,ALTO
acce0580-255b-11f0-a619-29a3656ee49f-1,1,1,1,1,saiu_de_vez,599,523,533,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
ad1fb1a0-9645-11ef-b94f-a98e10214489-1,1,1,1,1,saiu_de_vez,796,435,498,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
ad55a170-9613-11ef-bec1-1d37d244a806-1,1,0,1,1,gratis_saiu,846,535,600,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
ad8b98b0-2525-11f0-afe8-334eaf14ba0e-1,1,0,1,1,gratis_saiu,775,497,533,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
adcbab60-0732-11ef-968b-c13a91421db5-3,0,0,0,0,,800,614,645,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
ae1e6a50-260b-11f0-95e2-efc67310c362-1,1,1,1,1,saiu_de_vez,804,509,582,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
ae5408d0-25d5-11f0-bdc6-75b6afcdda2e-1,0,0,0,0,,777,553,603,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
ae6d3510-7683-11ee-aecc-91fefebaf8a8-2,1,0,1,1,gratis_saiu,632,418,414,BAIXO,MEDIO,MEDIO,BAIXO,ALTO,ALTO
ae6ebf80-9648-11ef-bfed-aff26597f3ca-1,1,1,1,1,saiu_de_vez,818,551,632,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
ae71f390-96e7-11ef-b4bc-a9fc10d5096c-1,0,0,0,0,,773,414,459,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
ae7be280-25dd-11f0-a249-d10f0b11e160-1,0,0,0,0,,743,433,493,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
af5d9c30-24ba-11f0-a170-d964273daf27-1,1,1,1,1,saiu_de_vez,618,541,531,BAIXO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
af6b9000-0743-11ef-b990-ef6f1ff8af6c-3,0,0,0,0,,833,696,756,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
afe4a980-06f4-11ef-b8ae-9d8bd04e1a1a-3,0,0,0,0,,818,659,685,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
b06c6c80-255c-11f0-a619-29a3656ee49f-1,1,0,1,0,gratis_voltou_pago,743,433,493,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
b115e450-9640-11ef-949e-19cdef84cefb-1,1,1,1,1,saiu_de_vez,870,677,825,SEGURO,BAIXO,SEGURO,SEGURO,BAIXO,MUITO BAIXO
b1e95930-95f9-11ef-aeb6-e707577e7f80-1,1,1,1,1,saiu_de_vez,718,408,447,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
b1f1a3c0-eaa9-11ee-8123-2583c3ac2900-3,1,1,1,1,saiu_de_vez,821,665,724,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
b1fd7080-25cf-11f0-b97e-879b58825482-1,0,0,0,0,,831,676,791,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
b26b6a50-96d1-11ef-8e79-21f796efe77b-1,0,0,0,0,,821,473,595,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
b2b6c670-065e-11ef-92a9-87d9fec72161-3,1,1,1,1,saiu_de_vez,798,630,662,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
b2d24d40-9633-11ef-a6fd-ed327fc218bc-1,1,0,1,1,gratis_saiu,851,556,709,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
b34c9e40-25fa-11f0-a427-65d8d9cb4731-1,0,0,0,0,,774,427,502,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
b34f0ea0-9644-11ef-a165-23ca4fafa2ac-1,1,1,1,1,saiu_de_vez,779,420,519,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
b4871430-070f-11ef-8e5c-57a9dc370fbb-3,1,1,1,1,saiu_de_vez,800,614,645,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
b52f77d0-978b-11ef-b826-fdef3409a87d-2,0,0,0,0,,940,905,950,SEGURO,SEGURO,SEGURO,SEGURO,SEGURO,SEGURO
b5303910-25ff-11f0-bb21-6dc32051a047-1,0,0,0,0,,596,550,564,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
b5d78fe0-25ef-11f0-9070-4ba382b21492-1,0,0,0,0,,825,586,647,SEGURO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
b5e3af20-650a-11ee-9fbb-997d265b1d92-2,1,0,0,0,voltou_pago,704,425,462,BAIXO,MEDIO,MEDIO,BAIXO,ALTO,MEDIO
b65c5320-7735-11ee-92d1-a10e049aaa70-4,0,0,0,0,,818,642,685,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
b6a450b0-96df-11ef-afcf-a5176341484b-1,0,0,0,0,,752,406,456,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
b6d630c0-96cc-11ef-8eb2-cd7a99519359-1,0,0,0,0,,829,559,636,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
b6d644b0-96b4-11ef-8259-d937fbb9ba9e-1,1,1,1,1,saiu_de_vez,765,466,537,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
b7311f70-765d-11ee-879c-53d3a14be2c8-4,1,0,1,1,gratis_saiu,792,577,587,BAIXO,MEDIO,MEDIO,MUITO BAIXO,BAIXO,BAIXO
b7411050-95f7-11ef-bd42-af526f7a36ed-1,1,0,0,0,voltou_pago,805,534,623,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
b7a98680-96f1-11ef-b57e-29cf6623559a-1,0,0,0,0,,954,757,917,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,SEGURO
b7ddb290-9604-11ef-afc3-419397c9d011-1,1,1,1,1,saiu_de_vez,806,546,640,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
b818d380-25d2-11f0-b1fc-e1a3ae6a6e17-1,0,0,0,0,,813,529,551,SEGURO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
b84cb270-0735-11ef-886c-ef5ddc09dbe1-3,1,0,1,1,gratis_saiu,772,563,614,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
b907cd90-7805-11ee-993f-5b7f0beac32f-4,0,0,0,0,,757,560,577,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
b9140d30-24f2-11f0-aa6e-5f5a00cc171a-1,1,0,1,1,gratis_saiu,542,465,479,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
b937aba0-25bf-11f0-a309-058bf670993e-1,0,0,0,0,,812,552,642,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
b9e66bd0-2507-11f0-838c-2b903bcbe13b-1,1,0,1,1,gratis_saiu,438,442,455,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
ba108330-9627-11ef-94c7-555e8ec3530a-1,1,0,1,1,gratis_saiu,794,592,670,BAIXO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
bacd4890-2537-11f0-b9f6-5f378d2ea56d-1,1,1,1,1,saiu_de_vez,785,506,565,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
bb1ca500-25cf-11f0-9494-bb7ac7f0d6b9-1,0,0,0,0,,533,505,511,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
bb31c0a0-7790-11ee-876d-ebdec5471738-4,0,0,0,0,,792,577,587,BAIXO,MEDIO,MEDIO,MUITO BAIXO,BAIXO,BAIXO
bb3c3370-24e9-11f0-acd9-a9bd4de60289-1,1,0,1,1,gratis_saiu,785,506,565,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
bbf17cb0-7718-11ee-aa80-279654486034-4,0,0,0,0,,854,656,703,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
bd5e13c0-071d-11ef-8416-1134b250aeea-3,1,0,1,1,gratis_saiu,543,559,552,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
bdc72820-965f-11ef-ac51-4d3324345198-2,1,1,1,1,saiu_de_vez,857,718,834,SEGURO,BAIXO,SEGURO,MUITO BAIXO,MUITO BAIXO,MUITO BAIXO
bedea8a0-96cd-11ef-a5a2-99a7582fe725-1,0,0,0,0,,718,408,447,BAIXO,MEDIO,MEDIO,MUITO BAIXO,ALTO,MEDIO
bf0e9910-0650-11ef-8172-734b3882bf25-3,1,1,1,1,saiu_de_vez,573,454,448,MEDIO,MEDIO,MEDIO,BAIXO,MEDIO,MEDIO
c0811780-2537-11f0-b9f6-5f378d2ea56d-1,1,1,1,1,saiu_de_vez,552,491,521,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
c10aad60-96ee-11ef-aaef-9341649955aa-1,0,0,0,0,,842,620,729,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
c2387960-2514-11f0-a67d-6db8d6300c4f-1,1,1,1,1,saiu_de_vez,743,437,486,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
c2775b50-9773-11ef-9042-d9631f03a959-2,0,0,0,0,,745,552,566,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
c362a9d0-25ca-11f0-af3b-3d68402d00fb-1,0,0,0,0,,799,612,735,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,MUITO BAIXO
c38c7e20-25b8-11f0-b7fe-895f9abd671e-1,0,0,0,0,,659,325,345,BAIXO,ALTO,ALTO,BAIXO,ALTO,ALTO
c4564390-2504-11f0-8138-9b9a989ef759-1,1,1,1,1,saiu_de_vez,797,527,602,BAIXO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
c46a8e30-261d-11f0-a477-4d6494181e27-1,0,0,0,0,,569,527,553,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
c50f9a90-772a-11ee-af1a-a9ddc6af716e-4,0,0,0,0,,775,574,616,BAIXO,MEDIO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
c5897340-9634-11ef-87c7-492a04ed75c9-2,1,1,1,1,saiu_de_vez,535,533,540,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
c5ddc460-24f8-11f0-a89f-0320dbe64cb3-1,1,0,1,1,gratis_saiu,758,493,561,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
c5efdf90-69d0-11ee-9b5f-295a6495f677-2,1,1,1,1,saiu_de_vez,632,418,414,BAIXO,MEDIO,MEDIO,BAIXO,ALTO,ALTO
c6fe39d0-68f5-11ee-aca3-a3254e927a3f-4,1,1,1,1,saiu_de_vez,798,630,662,BAIXO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
c75d5840-25e4-11f0-9723-ada1746e15ff-1,0,0,0,0,,810,560,624,SEGURO,MEDIO,BAIXO,MUITO BAIXO,MEDIO,BAIXO
c78ae620-6f5b-11ee-9621-99630e711933-2,1,1,1,0,voltou_pago,886,651,759,SEGURO,BAIXO,BAIXO,SEGURO,BAIXO,MUITO BAIXO
c7ba2270-25dd-11f0-aff0-9f5ad4066b88-1,0,0,0,0,,779,461,498,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
c8094600-074a-11ef-bd44-f31bd4416c85-3,0,0,0,0,,792,577,587,BAIXO,MEDIO,MEDIO,MUITO BAIXO,BAIXO,BAIXO
c8418df0-7698-11ee-80ff-39d9a2edc4c3-4,1,1,1,1,saiu_de_vez,727,545,542,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
c84b0d10-25b7-11f0-81b5-1181da770c46-1,0,0,0,0,,559,457,477,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO,MEDIO
c8da7cb0-071e-11ef-971a-abfd10eb4564-3,0,0,0,0,,818,659,685,SEGURO,BAIXO,BAIXO,MUITO BAIXO,BAIXO,BAIXO
c9067320-766d-11ee-83c8-e3325d40020d-2,1,1,1,1,saiu_de_vez,775,452,481,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,MEDIO
c9728100-95f7-11ef-950c-77123d517bf0-2,1,1,1,0,voltou_pago,567,424,423,MEDIO,MEDIO,MEDIO,MEDIO,ALTO,ALTO
cb64dd40-76b4-11ee-88a3-a1ce82ea1b97-2,1,0,1,0,gratis_voltou_pago,930,699,815,SEGURO,BAIXO,SEGURO,SEGURO,BAIXO,MUITO BAIXO
cba66180-25c1-11f0-af8e-0bdb178dbc3b-1,0,0,0,0,,787,536,590,BAIXO,MEDIO,MEDIO,MUITO BAIXO,MEDIO,BAIXO
cbd24990-f920-11ee-b47b-89720f32d5a0-3,1,0,0,0,voltou_pago,873,781,838,SEGURO,BAIXO,SEGURO,SEGURO,MUITO BAIXO,MUITO BAIXO
